id,tweets,sentiment
1507193029702037529,Pembangunan Ibu Kota Negara IKN Nusantara telah dimulai Aturan teknis pun dikeluarkan sebagai upaya kelancaran pembangunan IKN Kementerian ATRBPN sebagai institusi yang berwenang dalam pertanahan dan tata ruang terus mengupayakan agar tanah untuk pembangunan IKN ,
1507189049320124422," atrbpn with 

Pembangunan Ibu Kota Negara IKN Nusantara telah dimulai Aturan teknis pun dikeluarkan sebagai upaya kelancaran pembangunan IKN  ",
1507188754892566548," atrbpn 
Menteri Agraria dan Tata RuangKepala Badan Pertanahan Nasional ATRBPN, Sofyan A Djalil menerima kunjungan dari Kepala dan Wakil Kepala Badan Otorita Ibu Kota Nusantara IKN, Bambang Susantono dan Dhony Rahajoe beserta

 ",
1507185679134244864,"IKN Berkomitmen Bantu Pemerintah Bangun Ibu Kota Negara Nusantara

Indonesia Mampu Bersaing
",
1507185241508945926,"Pembangunan Ibu Kota Negara IKN Nusantara telah dimulai Aturan teknis pun dikeluarkan sebagai upaya kelancaran pembangunan IKN

Berita selengkapnya kunjungi  ",
1507179242664370178,"Menteri Agraria dan Tata RuangKepala Badan Pertanahan Nasional ATRBPN, Sofyan A Djalil menerima kunjungan dari Kepala dan Wakil Kepala Badan Otorita Ibu Kota Nusantara IKN, Bambang Susantono dan Dhony Rahajoe beserta jajaran ",
1507178788781760519,"Meski sudah menjadi kawasan Ibu Kota Negara IKN Nusantara, tak menyurutkan niat para penambang batu bara ilegal beraktivitas di sana ",
1507178786168709125,Ibu Kota Negara IKN Nusantara yang berkonsep forest city atau kota hutan bisa jadi contoh bagi pembangunan wilayah lain ,
1507175449340039171,RT korantempo: Otorita Ibu Kota Negara IKN berencana menjaring dana patungan dari masyarakat sebagai alternatif pendanaan Nusantara Sel,
1507175441114705928,"Konsil Perwakilan Masyarakat tak punya kewenangan kuat Kondisi ini membuat Konsil Perwakilan Masyarakat tak punya posisi tawar di hadapan Kepala dan Wakil Kepala Otorita Ibu Kota Negara Nusantara    

",
1507175044954435589,Reposted from atrbpn Pembangunan Ibu Kota Negara IKN Nusantara telah dimulai Aturan teknis pun dikeluarkan sebagai upaya kelancaran pembangunan IKN Kementerian Agraria dan Tata RuangBadan Pertanahan Nasional ATRBPN sebagai institusi   ,
1507173057433006081,"Hal ini kita lakukan agar tidak ada spekulan tanah yang tidak kita inginkan, jelas Sofyan A Djalil pada program Primetime News yang ditayangkan secara live oleh Metro TV dengan topik Seputar Ibu Kota Negara Nusantara, Selasa 22032022",
1507172744047210507,"  

Pembangunan Ibu Kota Negara IKN Nusantara telah dimulai Aturan teknis pun dikeluarkan sebagai upaya kelancaran pembangunan IKN ",
1507161830459858947,"Tiga KPHP Disiapkan untuk Jamin Ketahanan Pangan di Ibu Kota Nusantara   

",
1507161317312188416,"RT  Menteri Agraria dan Tata RuangKepala Badan Pertanahan Nasional ATRBPN, Sofyan A Djalil menerima kunjungan dari Kepala dan Wakil Kepala Badan Otorita Ibu Kota Nusantara IKN, Bambang Susantono dan Dhony Rahajoe beserta jajaran ",
1507160397966716932,"Kantor Staf Presiden KSP mengawal langsung dan memastikan pembangunan tahap awal Kawasan Inti Pusat Pemerintahan KIPP di Ibu Kota Nusantara selesai sesuai target pada tahun 2024

 ",
1507155222694572033,"Reposted from atrbpn Pembangunan Ibu Kota Negara IKN Nusantara telah dimulai Aturan teknis pun dikeluarkan sebagai upaya kelancaran pembangunan IKN 

Berita selengkapnya kunjungi 



",
1507139734178394136,"pada program Primetime News yang ditayangkan secara live oleh Metro TV dengan topik Seputar Ibu Kota Negara Nusantara, Selasa 22032022
Berita selengkapnya kunjungi 

",
1507139312051056640,Pembangunan Ibu Kota Negara IKN Nusantara telah dimulai Aturan teknis pun dikeluarkan sebagai upaya kelancaran pembangunan IKN Kementerian Agraria dan Tata RuangBadan Pertanahan Nasional ATRBPN sebagai institusi yang berwenang dalam pertanahan dan tata ruang ,
1507126085858652184,"Otorita ibu kota Negara IKN berencana menjaring dana patungan dari masyarakat sebagai alternatif pendanaan Nusantara 


 ",
1507060218580008962,"Ada juga ternyata Ketum Prodem yang malas membaca

Dalam pertemuan tersebut, presiden dan para ketua organisasi mahasiswa membahas sejumlah hal 
 program Rumah Kebangsaan,
 ibu kota negara Nusantara, 
 stabilitas harga bahan pokok

Kog bisa jadi ketumbar  ",
1507050391950737408," JAKARTA  Direktorat Jenderal Sumber Daya Air Kementerian Pekerjaan Umum dan Perumahan Rakyat PUPR akan memberikan dukungan infrastruktur sumber daya air SDA di Ibu Kota Negara IKN Nusantara yakni
",
1507049961791561728,"Dalam pertemuan tersebut, para ketua organisasi mahasiswa membahas sejumlah hal mulai dari program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok

",
1507028052970143744,Kantor Staf Presiden KSP mengawal langsung dan memastikan pembangunan tahap awal Kawasan Inti Pusat Pemerintahan KIPP di Ibu Kota Nusantara selesai sesuai target pada tahun 2024 ,
1507020213191331846,"3 Terkait pemindahan ibu kota Nusantara IKN, Kelompok Cipayung Plus juga berkomitmen untuk membersamai program tersebut agar berjalan dengan baik Selain itu, program tersebut juga diharapkan dapat menjadi prestasi dan legasi dari Presiden hari ini di mata dunia ke depannya ",
1507020206367178754,"2 Dalam pertemuan tersebut, para ketua organisasi mahasiswa membahas sejumlah hal mulai dari program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1507009323997687829,Direktorat Jenderal Sumber Daya Air Kementerian Pekerjaan Umum dan Perumahan Rakyat PUPR akan memberikan dukungan infrastruktur sumber daya air SDA di Ibu Kota Negara IKN Nusantara yakni penyediaan air baku dan pengendalian banjir ,
1506986004183351300,"Ibu Kota Nusantara: Tanpa Gubernur dan DPRD, Otorita IKN dikhawatirkan melahirkan kekuasaan yang sewenangwenang dan tidak demokratis

",
1506985716412149763,"Ibu Kota Nusantara: Penggunaan APBN untuk pembangunan IKN, pakar sebut akan korbankan program masyarakat

",
1506976696565579777," Gak papa mayoritas pelaku umkm mengalami penurunan pendapatan juga, yang penting kan sudah terbukti bapak presiden jokowi pernah kemah tepat di titik 0 ibu kota negara IKN nusantara donk 

",
1506974145699012614,Kepala Otorita Ibu Kota Negara IKN Nusantara Sambangi Kantor KPK ,
1506964267970756612,"Hal ini menjadi catatan sejarah untuk aku dan anakku Dari mulai awal muncul COVID19, lahirnya IBU KOTA NUSANTARA, kepengen 3 PERIODE, CRAZY RICH yang ternyata crazy doank, perang RUSIAUKRAINA tapi melupakan PALESTINAISRAEL, ahhhhhhh 600 M",
1506953267108093954,"Pemerintah membuka semua pintu pendanaan untuk bangun Ibu Kota Negara IKN Nusantara Sumber dananya akan berasal dari APBN, pemanfaatan barang milik negara, urun dana atau crowdfunding, kerja sama pemerintah dan swasta, hingga pajak khusus  ",
1506952671143804937,Pengesahan Undangundang Ibu Kota Negara pada 18 Januari 2022 menjadi penanda dimulainya pemindahan Ibu Kota Negara IKN Rencana pembangunan IKN Nusantara juga mendapat dukungan dari berbagai elemen masyarakat    ,
1506950917106462724,"Teknologi 40 kehutanan dapat diterapkan di Ibu Kota Negara IKN Nusantara Simak penjelasannya 

",
1506946145842786304,"Harapannya muncul bibitbibit, tunastunas muda di Indonesia nanti ke depan yang siap untuk menopang pembangunan perjalanan bangsa kita ke depannya, imbuhnya

Terkait pemindahan ibu kota Nusantara IKN, Kelompok Cipayung Plus juga berkomitmen ",
1506946115627012100,"Pelaksana Tugas Deputi Bidang Kemaritiman dan Sumber Daya Alam Bappenas, Arifin Rudiyanto berharap, teknologi 40 untuk kehutanan dapat diterapkan di Ibu Kota Negara IKN Nusantara Seperti apa bentuknya ",
1506944703656505344,"Pembangunan Ibu Kota Negara Nusantara di Kalimantan, PT IKN Gandeng Investor Korea Selatan     ",
1506941201747832834," 
Pembangunan Ibu Kota Negara IKN Nusantara telah dimulai Aturan teknis pun dikeluarkan sebagai upaya kelancaran pembangunan IKN Kementerian Agraria dan Tata RuangBadan Pertanahan Nasional ATRBPN
",
1506933869073035264,"Reposted from atrbpn Pembangunan Ibu Kota Negara IKN Nusantara telah dimulai Aturan teknis pun dikeluarkan sebagai upaya kelancaran pembangunan IKN 

Berita selengkapnya kunjungi 


 ",
1506918924239187970,"Ketua Umum DPP PSI, Giring Ganesha, dikabarkan berkunjung ke Ibu Kota Negara IKN Nusantara, Rabu dan Kamis ini 

Giring sempat mendirikan tenda dan berkemah di sekitar hutan eucaliptus di KIPP IKN Nusantara

 ",
1506911749651394561,Ombudsmad bertemu Bupati Penajam Paser Utara bahas kesiapan pemindahan dan pembangunan ibu kota negara IKN Nusantara ,
1506895572141162499,"Sofyan A Djalil juga memaparkan informasi terkini mengenai tata ruang dan pertanahan di wilayah IKN kepada Kepala Badan Otorita Ibu Kota Nusantara

Bambang Susantono menyampaikan, dalam memanfaatkan momentum pembangunan IKN, pihaknya terus melakukan konsolidasi dan komunikasi",
1506895565753237506," atrbpn with 

Menteri Agraria dan Tata RuangKepala Badan Pertanahan Nasional ATRBPN, Sofyan A Djalil menerima kunjungan dari Kepala dan Wakil Kepala Badan Otorita Ibu Kota Nusantara IKN, ",
1506891325886832640,"

KSP memastikan pembangunan tahap awal Kawasan Inti Pusat Pemerintahan KIPP di Ibu Kota Nusantara selesai sesuai target pada 2024",
1506886770205495298," Ibu Kota Nusantara

Dipa Nusantara Aidit

Cari Persamaannya ",
1506886086072619009,KSP memastikan pembangunan tahap awal Kawasan Inti Pusat Pemerintahan KIPP di Ibu Kota Nusantara selesai sesuai target pada 2024 ,
1506885259454951435,Penunjukan Bambang Susantono dan Donny Rahajoe sebagai Kepala dan Wakil Kepala Otorita IKN Nusantara yang berasal dari kalangan profesional diharapkan mampu menjawab tantangan teknokratis dari pembangunan di Ibu Kota Nusantara  ,
1506885029523169281,"Dipa Nusantara Aidit DN Aidit,, Tokoh Partai Komunis Indonesia

Ibu Kota Nusantara IKN

Kenapa memakai Nusantara, kenapa bukan Ibu Kota Negara 

Bantu saya berpikir pak , pak , pak , dan pak  ",
1506876818766573571,"Sedikitnya tiga orang ditetapkan menjadi tersangka penambangan batu bara ilegal di Km 43 Taman Hutan Raya Bukit Soeharto, tak jauh dari Ibu Kota Negara IKN Nusantara di Kaltim ",
1506862893471780865,Dari Titik Nol Ibu Kota Nusantara Dideklarasikan Dewan Pers Media Online Indonesia ,
1506854757339738114,Dari Titik Nol Ibu Kota Nusantara Dideklarasikan Dewan Pers Media Online Indonesia ,
1506853829303685123,"Presiden Audiensi dengan 12 Organisasi Mahasiswa dalam Kelompok Cipayung Plus

Dalam pertemuan tersebut, para ketua organisasi mahasiswa membahas sejumlah hal mulai dari program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1506853165769109510,Otorita Ibu Kota Nusantara IKN dapat melakukan pemungutan Pajak Khusus IKN  ,
1506836304734359555,"KSP mengatakan, pemerintah berkomitmen memberikan perhatian bahwa warga setempat harus menjadi subyek menentukan pembangunan Ibu Kota Nusantara IKN ",
1506822146043281408,"Harapan Masyarakat Dengan Penetapan Nusantara Sebagai Nama Ibu kota Baru Dan Pengesahan UU IKN Akan Membawa Kemajuan Dan Kesejahteraan Bangsa Indonesia

Dukung Ekonomi Kreatif ",
1506815140414382093,"Nusantara sebagai nama ibu kota baru
Dukung Ekonomi Kreatif ",
1506813360603496448,"Terkait pemindahan ibu kota Nusantara IKN, Kelompok Cipayung Plus juga berkomitmen untuk membersamai program tersebut agar pemindahan ibu kota negara itu bisa berjalan dengan baik serta dapat menjadi prestasi dan legasi dari Presiden hari ini di mata dunia ke depannya ",
1506813337912242179,"Presiden  beraudiensi dengan 12 organisasi mahasiswa yang tergabung dalam Kelompok Cipayung Plus di Istana Merdeka, Jakarta, Rabu, 23 Maret 2022 Para ketua organisasi mahasiswa membahas program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1506808626698092551,"Prosesi penyatuan tanah dan air dari 34 provinsi seindonesia telah digelar di Titik Nol Ibu Kota Nusantara IKN dipimpin oleh Presiden Jokowi dan dihadiri oleh 34 Gubernur seindonesia  Senin, 1403",
1506794520641302528,Segenap jajaran Kementerian ATRBPN mengucapkan selamat dan sukses atas dilantiknya Bambang Susantono sebagai Kepala Otorita Ibu Kota Nusantara dan Dhoni Rahajoe sebagai Wakil Kepala Otorita Ibu Kota Nusantara ,
1506794352764342275,"Menteri BUMN Erick Thohir menilai Ibu Kota Negara Nusantara bisa jadi motor pertumbuhan ekonomi baru Maka, ia menyebut keberadaan Ibu Kota Negara Nusantara ini jadi peluang yang bisa dimanfaatkan

 

 ",
1506787601818451970,"kita bisa compatungan pembuatan ibu kota nusantara
 ",
1506781772939689986,"Dalam audiensi dengan 12 organisasi mahasiswa yang tergabung dalam Kelompok Cipayung Plus di Istana Merdeka kemarin 233, Presiden Jokowi dan para ketua organisasi mahasiswa membahas sejumlah hal dari Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1506770055194824707," IKN Ibu Kota Nyawer nusantara
Kan maunya kepala otorita IKN Ingin Kuota Nyawer 
",
1506767749405712397,"Rancangan Perpres tentang Otorita Ibu Kota Negara Nusantara telah mengatur partisipasi masyarakat lokal Pelibatan masyarakat di IKN Nusantara difasilitasi dengan pembentukan Konsil Perwakilan Masyarakat   

",
1506733569586397184,"Presiden  , Audiensi dengan 12 Organisasi Mahasiswa dalam Kelompok Cipayung Plus Para ketua organisasi mahasiswa membahas sejumlah hal mulai dari program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1506727619273781250,"MS Kaban: TandaTanda Kegagalan IKN di Depan Mata: Politisi Partai Ummat, MS Kaban menilai bahwa tandatanda kegagalan pembangunan Ibu Kota Negara IKN Nusantara telah ada di depan mata    ",
1506714925778935811,"Otorita Ibu Kota Negara IKN berencana menjaring dana patungan dari masyarakat sebagai alternatif pendanaan Nusantara Selain skema urun dana, dana filantropi dan trust fund masuk dalam opsi pembiayaan Ide saweran alias crowdfunding muncul  ",
1506674887779401735,Otorita Ibu Kota Nusantara IKN dapat melakukan pemungutan Pajak Khusus IKN ,
1506661810711457793,IKN berkomitmen membantu pemerintah membangun ibu kota negara Nusantara hingga benarbenar terwujud  ,
1506660874668421134,"Dalam pertemuan tersebut, para ketua organisasi mahasiswa membahas sejumlah hal, mulai dari program Rumah Kebangsaan, Ibu Kota Negara IKN Nusantara, hingga stabilitas harga bahan pokok
 ",
1506653871124398084,Tanah Bumbu Siap Jadi Pemasok Komoditas Pangan Bagi Ibu Kota Nusantara  IKN  ,
1506641610343612422,"Presiden Jokowi beraudiensi dg 12 organisasi mahasiswa yg tergabung dlm Kelompok Cipayung Plus di Istana Merdeka, Jakarta Para ketua organisasi mahasiswa membahas sejumlah hal mulai dari program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas hrg bhn pokok ",
1506626909928673286,Jokowi memberikan berbagai kewenangan kepada Otorita Ibu Kota Nusantara IKN Ini diantaranya  ,
1506618113248604162," Oh baru tau sy dari BEM SI menjadi BEM Nusantara 
Di Indonrsia lucu yah dari 
Islam Rahmatan lilalamin menjadi islam nusantara 
Dari ibu kota negara indonesia menjadi ibu kota nusantara 
Pandai amat yah ngasih namanya ",
1506612042241032194,"Urgensinya apa membangun IKN 
Masih bnyk yg dibtuhkan oleh Rakyat Kestabilan harga dan stok pangan, penambahan sekolah negeri baik di kota maupun desa Rakyat benar2 tdk mmbutuhkan Ibu Kota Nusantara Itu hanya sekedar monumentum Jokowi

",
1506611386658353154,"Infrastruktur perkotaan seperti fasilitas pejalan kaki, sistem drainase hingga jalur sepeda akan dibuat di Ibu Kota Nusantara IKN ",
1506610080422449153,"Sebanyak 180 ribu orang bakal menjadi penduduk awal ibu kota negara IKN Nusantara Dalam duatiga tahun ke depan, infrastruktur seperti hunian dan fasilitas pendukung sudah harus terbangun Dari mana sumber pendanaannya  ",
1506606850569035776,Presiden Joko Widodo Jokowi memberikan berbagai kewenangan kepada Otorita Ibu Kota Nusantara IKN Ada sederet kewenangan yang diberikan kepada Otorita IKN ,
1506605429488463875,"Kampung Tematik Perca Sindangsari di Bogor Timur, Kota Bogor, Jawa Barat, merupakan bukti dari solidaritas dan kolaborasi antarwarga dan pemerintah mampu membuat kaum ibu berdaya, nih Baca di sini   ",
1506603232134856708,"Dalam pertemuan tersebut, para ketua organisasi mahasiswa membahas sejumlah hal bersama Presiden Jokowi, mulai dari program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1506600459255316484,"Presiden  beraudiensi dengan 12 organisasi mahasiswa yg tergabung dlm Kelompok Cipayung Plus di Istana Merdeka, Jakarta, Rabu, 23 Maret 2022 
Dlm pertemuan membahas tentang program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1506599324494413828,"Dalam pertemuan tersebut, para ketua organisasi mahasiswa membahas sejumlah hal mulai dari program Rumah Kebangsaan, Ibu Kota Negara IKN Nusantara, hingga stabilitas harga bahan pokok
 ",
1506599245570543616,"Presiden Jokowi Audiensi dengan 12 Organisasi Mahasiswa dalam Kelompok Cipayung Plus di Istana Merdeka, Jakarta, Rabu, 23 Maret 2022 Para ketua organisasi mahasiswa membahas sejumlah hal mulai program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1506598091453251591,"Presiden  beraudiensi dengan 12 organisasi mahasiswa Kelompok Cipayung Plus di Istana Merdeka, Jakarta, Rabu, 23 Maret 2022 Dalam pertemuan tersebut membahas sejumlah hal mulai dari program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1506596361839407111,"  

Pemindahan ibu kota negara dari Jakarta ke Nusantara di Kalimantan Timur sudah disahkan undangundang Kini muncul pertanyaan bagaimana bentuk pemerintahan di Jakarta setelahnya 

",
1506589524092092416,Korea Selatan menjadi salah satu negara rujukan Kementerian PUPR dalam membangun ibu kota negara IKN Nusantara ,
1506589517356027908,Kementerian PUPR sudah mulai mengerjakan infrastruktur penunjang ibu kota negara IKN Nusantara ,
1506573677491474436,"Sebelumnya, pada 14 Maret 2022, di Titik Nol Ibu Kota Negara Nusantara, di Kabupaten Penajam Paser Utara, Kalimantan Timur, Presiden Jokowi melakukan prosesi Kendi Nusantara",
1506571302408232961,Bartim Siap Pasok Beras ke Ibu Kota Nusantara ,
1506568022164905984,"

Pungutan pajak khusus dilakukan dalam rangka pendanaan untuk penyelenggaraan Pemerintahan Daerah Khusus Ibu Kota Nusantara",
1506560010415132676,"Ke depan kendaraan listrik harus menjadi moda transportasi utama kita, termasuk menjadi tumpuan untuk transportasi ramah lingkungan yang dikembangkan juga nantinya di Ibu Kota Negara, Nusantara, ujarnya

 ",
1506554113823191048," Bhayangkara Nusantara,karena ada perpindahan ibu kota",
1506551109719973889,"Dalam draft RPP Kewenangan Khusus Otorita Ibu Kota Nusantara, Badan Otorita IKN bisa memberikan izin investasi ",
1506547010882613250,Wakil Gubernur DKI Jakarta Ahmad Riza Patria menyebut Pemprov DKI Jakarta telah menyusun road map pembangunan tahun 2022 hingga 2026 Road map ini menindaklanjuti rencana pemindahan Ibu Kota dari Jakarta ke Nusantara ,
1506545997564235782,Politikus PAN mempertanyakan rencana Otorita IKN Nusantara melakukan crowdfunding urun dana publik guna membiayai pembangunan ibu kota baru itu  ,
1506545195227443204,"Dalam pertemuan dengan Presiden Jokowi tersebut, para ketua organisasi mahasiswa membahas sejumlah hal mulai dari program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok ",
1506539803160215554,"Presiden  Audiensi dengan 12 Organisasi Mahasiswa dalam Kelompok Cipayung Plus

Dalam pertemuan tsb, para ketua organisasi mahasiswa membahas sejumlah hal mulai dari program Rumah Kebangsaan, ibu kota Nusantara, hingga stabilitas harga bahan pokok
 ",
1506539637388767236,Solusi Percepatan Pembangunan Ibu Kota Nusantara Terus Dilakukan  ,
1506506345369210881,"Selain itu, di tahun 2022 pemerintah juga mulai melakukan pekerjaan besar pembangunan Ibu Kota Negara IKN Nusantara Pembangunan IKN ini diyakini Presiden akan menjadi salah satu motor penggerak pertumbuhan perekonomian di Indonesia,",
1506501189227016192,3 Antara Indonesia khususnya provinsi Kalimantan dengan Sarawak pasca pandemi Covid19  Dibahas pula upaya perbaikan kebijakan mengenai perdagangan di wilayah perbatasan dan peluang kerja sama sehubungan dengan rencana  perpindahan Ibu Kota Negara Nusantara ke Kalimantan ,
1506477834495479811," Direncanakan pembangunan Ibu Kota Nusantara IKN dengan dana urun sumbangan dari masyarakat
Aku berfikir ini bisa jadi akan dimasukkan ke dalam UU, sehingga menjadi kewajiban Dan yang nikmatinya juga para eksikutor

menjadikan rakyat sebagai mesin untuk memuaskan penguasa",
1506477591158726658," Direncanakan pembangunan Ibu Kota Nusantara IKN dengan dana urun sumbangan dari masyarakat
Aku berfikir ini bisa jadi akan dimasukkan ke dalam UU, sehingga menjadi kewajiban Dan yang nikmatinya juga para eksikutor
menjadikan rakyat sebagai mesin untuk memuaskan penguasa",
1506470504273936389,"Direncanakan pembangunan Ibu Kota Nusantara IKN dengan dana urun sumbangan dari masyarakat
Aku berfikir ini bisa jadi akan dimasukkan ke dalam UU, sehingga menjadi kewajiban

Bukan untuk mensejahterakan rakyat, tapi menjadikan rakyat sebagai mesin untuk memuaskan penguasa",
1506465741570129921,"Masyarakat Balikpapan antusias menyambut kedatangan Presiden RI Joko Widodo saat melakukan kunjungan kerja di Balikpapan dan Ibu Kota Negara IKN Nusantara 
Stop Sebar Hoaks ",
1506447283046731776,"Dalam kesempatan ini, Menteri ATRKepala BPN menyampaikan dukungannya terkait dengan pembangunan IKN Sofyan A Djalil juga memaparkan informasi terkini mengenai tata ruang dan pertanahan di wilayah IKN kepada Kepala Badan Otorita Ibu Kota Nusantara",
1506447090481836035,"  

Menteri Agraria dan Tata RuangKepala Badan Pertanahan Nasional ATRBPN, Sofyan A Djalil menerima kunjungan dari Kepala dan Wakil Kepala Badan Otorita Ibu Kota Nusantara IKN, Bambang Susantono dan Dhony Rahajoe beserta jajaran ",
1506445917095931909, JAKARTA  Kepala Otorita Ibu Kota Negara IKN Nusantara Bambang Susantono mengaku langsung menjalankan tugas sejak dilantik Presiden Joko Widodo Sejak ,
1506430555813920769,"Kepala Otorita IKN Akan Susun Organisasi yang Lincah dan Bertata Kelola Baik

Kepala Otorita Ibu Kota Nusantara IKN Bambang Susantono menyampaikan bahwa pihaknya akan berupaya membuat organisasi yang dipimpinnya menjadi institusi yang lincah dan memiliki tata kelola yang baik ",
1506430274447372288,"Kementerian Dalam Negeri memastikan Kearifan lokal atau local wisdom di Ibu Kota Negara IKN Nusantara akan tetap dipertahankan

   

",
1506419438928773132," JAKARTAPakar pemerintahan otonomi daerah Prof Ryaas Rasyid menyarankan Jakarta tetap menjadi provinsi setelah ibu kota negara IKN pindah ke Nusantara Ia mengingatkan sistam pemerintahan di Jakarta sejak zaman
",
1506314597468631043,  ibu kota ma nusantara,
1506299754439147523," Saya menolak jika Rakyat harus Urunan untuk membangun Ibu Kota Negara Nusantara

Ogah Banget",
1506286113924972548," Investasi Ibu Kota Nusantara, profit pasti Katanya",
1506281296418512901,"Thread
MuslimahNews  Perbincangan seputar pembangunan Ibu Kota Negara IKN Nusantara di Penajam Paser Utara masih saja menarik untuk dikulik Bagaimana tidak, kala banyak penolakan dari masyarakat dan para ahli atas pembangunannya, pemerintah tetap bersikukuh",
1506276749235138577, hari Rabu 233 LIVE pukul 0705 WIB di Metro TV akan membahas tentang KPK yang  membentuk satuan tugas untuk mengawasi pembangunan Ibu Kota Negara Nusantara agar penyimpangan dalam pembangunan ibu kota negara baru dapat diminimalkan ,
1506274428111384577,"Ritual Kendi Nusantara Cara Mistis Memulai Proyek Ibu Kota Baru 
Covid19
Selasa 22 Maret 2022
Ada 5974646
154062 Meninggal
Ketua MK
Investasi
Surga
Circle
Grace
Umur 20an
Bekam
Nahan
Biji
Marc
Mandalika
MotoGP

",
1506269465973071872,"Pembangunan Ibu Kota Nusantara punya beragam masalah yang harus dijawab Salah satunya persoalan tata ruang dan hak kepemilikan tanah Masyarakat berharap kehadiran IKN justru menyelesaikan masalah klasik tersebut   

",
1506255429286109188,"Kepala Otorita Ibu Kota Nusantara IKN Bambang Susantono menyampaikan bahwa pihaknya akan berupaya membuat organisasi yang dipimpinnya menjadi institusi yang lincah dan memiliki tata kelola baik



",
1506239610770309128,Presiden Joko Widodo Jokowi menyebut pembangunan ibu kota negara IKN Nusantara merupakan pekerjaan besar Ia pun mengajak para investor untuk berkontribusi  ,
1506236031695462402,"dominggus mandacan mendukung pembanguna ibu kota negara IKN nusantara di kalimantan timur

Stop Sebar Hoaks ",
1506228213042798594,SoftBank Group Corp telah menyatakan untuk tidak akan berinvestasi dalam proyek pembangunan Ibu Kota baru Indonesia IKN Nusantara  ,
1506224177413509120,"Kepala Otorita Ibu Kota Negara IKN Nusantara, Bambang Susantono mengatakan, bahwa pihaknya tengah menyusun 6 rancangan peraturan pelaksanaan RPP



",
1506207690233909254,"Seperti, ketika bertemu mantan Perdana Menteri Inggris Tony Blair, berkemah di Ibu Kota Nusantara IKN, hingga ketika menyambut para pembalap MotoGP di Istana negara
 
 ",
1506206701904863237,"Kepala Badan Otorita Ibu Kota Nusantara IKN, Bambang Susantono, berkunjung ke kantor Komisi Pemberantasan Korupsi KPK, Jakarta, Senin 2132022 Dalam kunjungan itu, Bambang ditemani Wakil Kepala Badan Otorita IKN, Dhony Rahajoe

 ",
1506205236108562433,"Sobat, harga naik amp lapangan kerja tak ada, tapi rakyat disuruh urunan bangun IKN, COIN amp CELENGAN UNTUK IKN Kepala Otorita Ibu Kota Negara IKN Nusantara Bambang Susantono menyatakan membidik pembiayaan IKN yg melibatkan masyarakat seperti crowdfunding ",
1506202757501440006,"Menteri Keuangan Sri Mulyani bercerita mendapat banyak pertanyaan dari investor terkait peluang investasi di Ibu Kota Negara IKN baru, Nusantara ",
1506201057617399812,Bambang Susantono mengatakan kepada Presiden Joko Widodo bahwa proyek IKN Nusantara membutuhkan waktu 1520 tahun Strategi dalam tiga tahun pertama menjadi kunci keberlanjutan pembangunan ibu kota baru  ,
1506186419177463811,"Atas instruksi khusus Presiden Joko Widodo kepada Gubernur Jawa Timur, Khofifah Indar Parawansa mengambil air dan tanah dari bekas pusat Kerajaan Majapahit untuk dibawa ke Ibu Kota baru Nusantara IKN sebagai simbol pemersatu",
1506185671060299776,Jadi ibu kota Indonesia udah resmi jadi Nusantara atau masih Jakarta,
1506180266737692673,"Softbank mengurungkan niatnya menjadi calon investor proyek ibu kota baru atau Ibu Kota Negara IKN Nusantara Sebagai gantinya, Softbank akan mengalihkan investasi mereka ke Sumatera Barat",
1506180261528027137,"Tak Ada DPRD, Pajak Khusus di Ibu Kota Nusantara Perlu Persetujuan DPR ",
1506172559011762180,Presiden Joko Widodo Jokowi menyebut pembangunan ibu kota negara IKN Nusantara merupakan pekerjaan besar Ia pun mengajak para investor untuk berkontribusi ,
1506163534090366981,Kementerian Dalam Negeri menyampaikan semua kewenangan yang dibutuhkan oleh Ibu Kota Negara Nusantara akan diserahkan kepada pemerintah otorita ,
1506149062797856769,CEO SoftBank Masayoshi Son tak lagi ada di daftar namanama dari Dewan Pengarah Pembangunan Ibu Kota Negara IKN Mundurnya SoftBank dari proyek IKN Nusantara dikhawatirkan dapat menghambat agenda pemindahan ibu kota negara ,
1506144668982992909,Presiden Joko Widodo Jokowi meyakini pembangunan ibu kota negara IKN Nusantara akan mendorong pertumbuhan ekonomi Indonesia ,
1506138369952137217,Kepala Otorita IKN Bambang Susantono menegaskan pentingnya semangat kolaborasi untuk membangun Ibu Kota Nusantara di Kalimantan Timur  ,
