date,id,tweets,sentiment,processed_tweets
2022-10-28,1586130837807845376,"plt sesmenpora jonni mardizal membuka secara resmi kemah pemuda indonesia di ibu kota nusantara  
semoga berjalan dengan lancar",,"plt sesmenpora jonni mardizal membuka resmi kemah pemuda  
semoga berjalan lancar"
2022-10-28,1586130806329647105,plt sesmenpora jonni mardizal telah membuka secara resmi kemah pemuda indonesia di ibu kota nusantara,,plt sesmenpora jonni mardizal membuka resmi kemah pemuda
2022-10-28,1586130756791066624,plt sesmenpora jonni mardizal telah membuka secara resmi kemah pemuda  indonesia yang diadakan di ibu kota nusantara,,plt sesmenpora jonni mardizal membuka resmi kemah pemuda  diadakan
2022-10-28,1586130736142114817,plt sesmenpora jonni mardizal membuka secara resmi dalam acara untuk berkemah pemuda indonesia di ibu kota nusantara,,plt sesmenpora jonni mardizal membuka resmi acara berkemah pemuda
2022-10-28,1586130696137056257,"plt sesmenpora jonni mardizal membuka secara resmi kemah pemuda indonesia di ibu kota nusantara  
pasti seru banget nih",,"plt sesmenpora jonni mardizal membuka resmi kemah pemuda  
pasti seru banget nih"
2022-10-28,1586130693565792256,sangat bermakna banget nih dengan dibukanya kemah ini plt sesmenpora jonni mardizal membuka secara resmi kemah pemuda indonesia di ibu kota nusantara,,bermakna banget nih dibukanya kemah plt sesmenpora jonni mardizal membuka resmi kemah pemuda
2022-10-28,1586130283371253760,plt sesmenpora jonni mardizal membuka secara resmi kemah pemuda indonesia di ibu kota nusantara ya,,plt sesmenpora jonni mardizal membuka resmi kemah pemuda ya
2022-10-28,1586130160897515521,ini plt sesmenpora jonni mardizal membuka secara resmi kemah pemuda indonesia di ibu kota nusantara,,plt sesmenpora jonni mardizal membuka resmi kemah pemuda
2022-10-28,1586130109404131328,plt sesmenpora jonni mardizal membuka secara resmi kemah pemuda indonesia di ibu kota nusantara y,,plt sesmenpora jonni mardizal membuka resmi kemah pemuda y
2022-10-28,1586122315640602624,ketua kpu hasyim asyari mengikuti secara daring puncak peringatan hari sumpah pemuda ke tahun  yang disiarkan langsung dari titik nol ibu kota negara ikn nusantara kalimantan timur jumat,,ketua kpu hasyim asyari mengikuti daring puncak peringatan sumpah pemuda  disiarkan langsung jumat
2022-10-28,1586122021112406016,hayo ngacung yang nolak dan juga yang nyinyirin pembangunan ibu kota negara nusantara,,hayo ngacung nolak nyinyirin
2022-10-28,1586118513089212416,peluncuran itu ditandai dengan penekanan tombol oleh jokowi didampingi kepala badan otorita ibu kota nusantara ikn bambang susantono dan founding chairman jagat wishnutama kusubandio,,peluncuran ditandai penekanan tombol didampingi badan bambang susantono founding chairman jagat wishnutama kusubandio
2022-10-28,1586116719646748672,ditambah alat transportasi nya mobil esemka yang berseliweran di setiap sudut ibu kota nusantara,,ditambah alat transportasi nya mobil esemka berseliweran sudut
2022-10-28,1586116427148238848,"ikn itu sendiri  ibu kota nusantara

kalau ikn nusantara 
ibu kota nusantara nusantara  

kalau panglimanya aja nggak faham
gimana pasukannya  

kecuali ikn yang dimaksud itu  
ibu kolam nusanra",," nusantara

kalau 
ibu  

kalau panglimanya aja nggak faham
gimana pasukannya  

kecuali  
ibu kolam nusanra"
2022-10-28,1586054578927063040,presiden joko widodo versi avatar ditampilkan saat peluncuran platform digital berbasis interaksi sosial di dunia virtual bernama jagat nusantara jumat  dalam video itu presiden seolah masuk ke dalam versi digital ibu kota nusantara ikn,,versi avatar ditampilkan peluncuran platform digital berbasis interaksi sosial dunia virtual bernama jagat jumat  video masuk versi digital
2022-10-28,1586041320891506689,tampak layar menampilkan presiden jokowi versi avatar yang kemudian mengajak para peserta memasuki ibu kota nusantara ikn versi digital dalam video tersebut presiden jokowi juga mengajak para generasi muda untuk bersatu bertepatan dengan momen hari sumpah pemuda,,layar menampilkan versi avatar mengajak peserta memasuki versi digital video mengajak generasi muda bersatu bertepatan momen sumpah pemuda
2022-10-28,1586031293430566912,presiden joko widodo  meninjau pembangunan infrastruktur kawasan ibu kota nusantara ikn di kabupaten penajam paser utara provinsi kalimantan timur pada selasa  oktober,, meninjau infrastruktur kabupaten penajam paser utara provinsi selasa  oktober
2022-10-28,1586030698565017602,ada yang berbeda dalam kunjungan presiden  ke ibu kota nusantara ikn pada selasa  oktober  biasanya presiden dan rombongan menggunakan jalur darat dari balikpapan ke ikn dengan waktu tempuh selama  jam,,berbeda kunjungan  selasa  oktober  rombongan jalur darat balikpapan tempuh  jam
2022-10-28,1586029991934193664,"wakil menteri pariwisata dan ekonomi kreatif angela tanoesoedibjo dan kepala badan otorita ibu kota nusantara bambang susantono

jakarta  oktober",,"wakil menteri pariwisata ekonomi kreatif angela tanoesoedibjo badan bambang susantono

jakarta  oktober"
2022-10-28,1586029165933121536,nah ini salah satunya ayo ikut saya masa depan kita mulai dari sini selamat datang di ibu kota nusantara di sini kita akan berkumpul berkreasi bersosialisasi dengan saudarasaudara kita ucap presiden dalam video tersebut,,salah satunya ayo selamat berkumpul berkreasi bersosialisasi saudarasaudara video
2022-10-28,1586027973609541636,layar menampilkan presiden  versi avatar yang kemudian mengajak para peserta memasuki ibu kota nusantara ikn versi digital dalam video tersebut presiden jokowi juga mengajak para generasi muda untuk bersatu bertepatan dengan momen hari sumpah pemuda,,layar menampilkan  versi avatar mengajak peserta memasuki versi digital video mengajak generasi muda bersatu bertepatan momen sumpah pemuda
2022-10-28,1586017132696858624,presiden  meninjau pembangunan infrastruktur kawasan ibu kota nusantara ikn di kabupaten penajam paser utara presiden menyampaikan bahwa sejumlah progres infrastruktur seperti pembangunan bendungan pengembangan lahan serta akses jalan berjalan dengan baik,, meninjau infrastruktur kabupaten penajam paser utara progres infrastruktur bendungan pengembangan lahan akses jalan berjalan
2022-10-28,1586007625141202944,"menteri koperasi dan usaha kecil menengah teten masduki wakil menteri pariwisata dan ekonomi kreatif angela tanoesoedibjo dan kepala badan otorita ibu kota nusantara bambang susantono

jakarta  oktober",,"menteri koperasi usaha menengah teten masduki wakil menteri pariwisata ekonomi kreatif angela tanoesoedibjo badan bambang susantono

jakarta  oktober"
2022-10-28,1586006737894526976,platform metaverse lokal jagat resmi meluncur hari ini yang merupakan dunia virtual pertama di indonesia yang terhubung dengan kota nyata yakni ibu kota nusantara ikn,,platform metaverse lokal jagat resmi meluncur dunia virtual terhubung nyata
2022-10-28,1586005449215655936,layar menampilkan presiden jokowi versi avatar yang kemudian mengajak para peserta memasuki ibu kota nusantara ikn versi digital,,layar menampilkan versi avatar mengajak peserta memasuki versi digital
2022-10-28,1586005183967789056,presiden jokowi meninjau pembangunan infrastruktur  kawasan ibu kota nusantara ikn di kabpenajam paser utara kalimantan timur selasa  dan menyampaikan progres infrastruktur seperti pembangunan bendungan pengembangan lahan dan  akses jalan berjalan dengan baik,,meninjau infrastruktur  kabpenajam paser utara selasa  progres infrastruktur bendungan pengembangan lahan  akses jalan berjalan
2022-10-28,1586003432263274498,meninjau pembangunan infrastruktur kawasan ibu kota nusantara ikndi kab penajam paser utarakalimantan timur selasa  presiden  menyampaikan sejumlah progres infrastruktur seperti pembangunan bendungan pengembangan lahan serta akses jalan berjalan baik,,meninjau infrastruktur ikndi kab penajam paser utarakalimantan selasa   progres infrastruktur bendungan pengembangan lahan akses jalan berjalan
2022-10-28,1586002630752366593,setelah itu layar menampilkan presiden  versi avatar yang kemudian mengajak para peserta memasuki ibu kota nusantara  ikn  versi digital dalam video tersebut presiden jokowi mengajak para generasi muda untuk bersatu bertepatan dengan momen hari sumpah pemuda,,layar menampilkan  versi avatar mengajak peserta memasuki   versi digital video mengajak generasi muda bersatu bertepatan momen sumpah pemuda
2022-10-28,1586001173810909186,selamat datang di ibu kota nusantara di sini kita akan berkumpul berkreasi bersosialisasi dengan saudarasaudara kita ucap presiden dalam video tersebut,,selamat berkumpul berkreasi bersosialisasi saudarasaudara video
2022-10-28,1585993797069991940,jagat nusantara merupakan platform dunia virtual pertama di indonesia yang terhubung dengan kota nyata yakni ibu kota nusantara ikn,,jagat platform dunia virtual terhubung nyata
2022-10-28,1585992040449703939,jagat nusantara adalah platform dunia virtual pertama di indonesia yg terhubung dg kota nyata yakni ibu kota nusantara ikn publik bisa membuat avatar sendiri dan masuk dlm dunia virtual utk berinteraksi dengan pengguna lain,,jagat platform dunia virtual yg terhubung dg nyata publik avatar masuk dlm dunia virtual utk berinteraksi pengguna
2022-10-28,1585991281804992512,gubernur kalimantan timur kaltim isran noor menyinggung pihakpihak yang tak setuju terhadap pembangunan ibu kota nusantara ikn,,gubernur kaltim isran noor menyinggung pihakpihak setuju
2022-10-28,1585991204486844416,gubernur kalimantan timur isran noor mengatakan bagi masyarakat yang menolak pembangunan ibu kota negara ikn nusantara akan pendek umur,,gubernur isran noor masyarakat menolak pendek umur
2022-10-28,1585989625633382401,"memberi nama ibu kota baru dengan nusantara karena kata tersebut sudah dikenal sejak dulu
jambi",,"nama dikenal dulu
jambi"
2022-10-28,1585985690008842242,menpora amali wakili presiden jokowi hadiri puncak peringatan hari sumpah pemuda ke  di titik nol ibu kota nusantara,,menpora amali wakili hadiri puncak peringatan sumpah pemuda 
2022-10-28,1585982375435329536,"dan kepala badan otorita ibu kota nusantara bambang susantono

jakarta  oktober 
biro pers media dan informasi sekretariat presiden

website 
youtube sekretariat presiden",,"badan bambang susantono

jakarta  oktober 
biro pers media informasi sekretariat presiden

website 
youtube sekretariat"
2022-10-28,1585981661514444800,ayo generasi muda mari kita membangun ibu kota nusantara bersamasama melalui inovasi dan kreativitas ungkapnya,,ayo generasi muda mari membangun bersamasama inovasi kreativitas
2022-10-28,1585980795616776192,"presiden joko widodo meluncurkan metaverse khusus ibu kota negara ikn nusantara bernama jagat nusantara di djakarta theatre jakarta jumat 

turut mendampingi presiden menteri bumn  dan menteri koperasi amp ukm teten masduki",,"meluncurkan metaverse khusus bernama jagat djakarta theatre jakarta jumat 

turut mendampingi menteri bumn  menteri koperasi amp ukm teten masduki"
2022-10-28,1585980205721878529,"kalimantan khususnya kalimantan timur menuju kota dunia dengan konsen green city

ibu kota nusantara sejarah dan peradaban baru indonesia",,"dunia konsen green city

ibu sejarah peradaban"
2022-10-28,1585978199485616128,keputusan pemerintah pemindahan ibu kota negara ikn memicu perbincangan publik mulai dari perihal nama ibu kota nusantara uang yang dikeluarkan negara dampak ikn bagi masyarakat adat di sekitar hingga untuk siapa sebenarnya ibu kota itu dibangun,,keputusan memicu perbincangan publik perihal nama uang dikeluarkan dampak masyarakat adat dibangun
2022-10-28,1585976889952591874,"gubernur kalimantan timur isran noor mendoakan orangorang yang menolak pembangunan ibu kota negara ikn nusantara pendek umur


semoga doanya tdk berbalik kpdnya",,"gubernur isran noor mendoakan orangorang menolak pendek umur


semoga doanya tdk berbalik kpdnya"
2022-10-28,1585972686320459776,mendoakan orangorang yang menolak pembangunan ibu kota negara  nusantara pendek umur isran mengaku kesal dengan berbagai tuduhan yang dilayangkan ke pembangunan ikn menurutnya berbagai alasan penolakan pembangunan ikn tak tepat,,mendoakan orangorang menolak  pendek umur isran mengaku kesal tuduhan dilayangkan menurutnya alasan penolakan
2022-10-28,1585969109925183488,dibodohi ama org parpol wkwkwk parpol yg gk setuju ibu kota pindah itu krn lahan korup berjamaah nya makin sulit jaman   kota nusantara itu memulai yg baru krn ibu kota yg skrg itu sudah jd sarang tikus berdasi berjamaah,,dibodohi ama org parpol wkwkwk parpol yg gk setuju pindah krn lahan korup berjamaah nya sulit jaman   yg krn yg skrg jd sarang tikus berdasi berjamaah
2022-10-28,1585968862540877824,mengunjungi ibu kota nusantara iknpresiden  yang biasanya menggunakan jalur darat selasa  menelusuri jalur laut menggunakan kri escolar jarak dari pelabuhan semayang balikpapan ke pelabuhan cita sabutpenajam paser utara ditempuh selama  jam,,mengunjungi iknpresiden  jalur darat selasa  menelusuri jalur laut kri escolar jarak pelabuhan semayang balikpapan pelabuhan cita sabutpenajam paser utara ditempuh  jam
2022-10-28,1585968372927254528,ratusan pemuda dari  provinsi memperingati hari sumpah pemuda ke di titik nol ibu kota nusantara mereka menyepakati lima butir manifesto untuk mendorong kemajuan bangsa,,ratusan pemuda  provinsi memperingati sumpah pemuda menyepakati butir manifesto mendorong kemajuan bangsa
2022-10-28,1585968311010893825,setelah peluncuran layar menampilkan presiden  versi avatar yang kemudian mengajak para peserta memasuki ibu kota nusantara ikn versi digital dalam video tersebut presiden jokowi mengajak para generasi muda untuk bersatu bertepatan dengan momen hari sumpah pemuda,,peluncuran layar menampilkan  versi avatar mengajak peserta memasuki versi digital video mengajak generasi muda bersatu bertepatan momen sumpah pemuda
2022-10-28,1585967279761608705,mengunjungi ibu kota nusantara ikn pada selasa  presiden jokowi dan rombongan menelusuri jalur laut menggunakan kri escolar jarak dari pelabuhan semayangbalikpapan ke pelabuhan cita sabut kec sepaku penajam paser utara ditempuh dalam  jam,,mengunjungi selasa  rombongan menelusuri jalur laut kri escolar jarak pelabuhan semayangbalikpapan pelabuhan cita sabut kec sepaku penajam paser utara ditempuh  jam
2022-10-28,1585956514392854533,kementerian pemuda dan olahraga kemenpora mengadakan acara puncak peringatan hari sumpah pemuda hsp di lokasi titik nol ibu kota nusantara ikn kabupaten penajam paser utara kalimantan timur pada  november,,kementerian pemuda olahraga kemenpora mengadakan acara puncak peringatan sumpah pemuda hsp lokasi kabupaten penajam paser utara  november
2022-10-28,1585950018749739009,yg jelas ibu kota negara bukan kaltim  tp nusantara,,yg kaltim  tp
2022-10-28,1585945307790991361,smart defense adalah pertahanan ibu kota yg berbasis teknologi diplomasi amp kearifan lokal yg terintegrasi sbg bagian dari strategi pertahanan laut nusantara spln yg bersifat semesta dengan melibatkan seluruh komponen amp sumber daya nasional,,smart defense pertahanan yg berbasis teknologi diplomasi amp kearifan lokal yg terintegrasi sbg strategi pertahanan laut spln yg bersifat semesta melibatkan komponen amp sumber daya nasional
2022-10-28,1585944156840816641,"hai sobatpora
kementerian pemuda dan olahraga republik indonesia kemenpora ri menggelar diskusi bersama peserta kirab pemuda di ibu kota nusantara ikn kabupaten penajam paser utara kalimantan timurdiharap pertemuan ini melahirkan gagasan yang baik dalam membangun bangsa",,"hai sobatpora
kementerian pemuda olahraga republik kemenpora ri menggelar diskusi peserta kirab pemuda kabupaten penajam paser utara timurdiharap pertemuan melahirkan gagasan membangun bangsa"
2022-10-28,1585940142552158208,"logo halal jawa
 logo g jawa
 qris dibaca kris jawa
 ibu kota baru namanya nusantara asalnya dari jawa
 nama kereta jawa

jawa adalah koenci",,"logo halal jawa
 logo g jawa
 qris dibaca kris jawa
 namanya asalnya jawa
 nama kereta jawa

jawa koenci"
2022-10-28,1585940005557800960,ratusan pemuda dari  provinsi memperingati hari sumpah pemuda ke di titik nol ibu kota nusantara mereka menyepakati lima butir manifesto untuk mendorong kemajuan bangsa adadikompas,,ratusan pemuda  provinsi memperingati sumpah pemuda menyepakati butir manifesto mendorong kemajuan bangsa adadikompas
2022-10-28,1585933735824084992,"halo sobatpora

peserta kirab pemuda tiba di ibu kota nusantara ikn kabupaten penajam paser utara kalimantan timur kamis  mereka tiba dengan membawa bendera masingmasing provinsi yang tersebar di seluruh tanah air",,"halo sobatpora

peserta kirab pemuda kabupaten penajam paser utara kamis  membawa bendera masingmasing provinsi tersebar air"
